country,region_name,nuts_code,year_week,rate_14_day_per_100k,weekly_count,population,source
Romania,Alba,RO121,2020-31,54.65003906,67,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-32,39.5209322,61,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-33,55.26755362,118,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-34,63.60400026,88,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-35,57.12009732,97,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-36,67.61784494,122,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-37,87.9958256,163,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-38,90.46588386,130,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-39,128.1342724,285,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-40,169.8165055,265,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-41,278.1903118,636,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-42,508.8320021,1012,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-43,535.0763711,721,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-44,553.9105654,1073,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-45,705.5103912,1212,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-46,775.9070517,1301,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-47,747.1926244,1119,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-48,608.2518471,851,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-49,464.0621961,652,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-50,377.9189142,572,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-51,338.397982,524,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-52,265.8400205,337,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2020-53,225.0840592,392,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-01,238.051865,379,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-02,236.5080786,387,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-03,213.3512824,304,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-04,205.6323504,362,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-05,244.535768,430,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-06,255.0335156,396,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-07,267.3838069,470,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-08,277.8815545,430,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-09,292.3931468,517,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-10,357.8496908,642,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-11,404.1632832,667,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-12,424.8500211,709,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-13,441.8316717,722,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-14,412.8084871,615,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-15,327.2827198,445,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-16,251.3284282,369,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-17,194.5170882,261,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-18,163.6413599,269,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-19,130.2955733,153,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-20,82.12943723,113,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-21,50.01867982,49,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-22,27.78815545,41,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-23,21.92176708,30,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-24,11.73277675,8,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-25,4.631359242,7,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-26,3.087572828,3,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-27,1.235029131,1,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-28,2.16130098,6,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-29,3.087572828,4,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-30,4.940116525,12,323879,Epidemic intelligence subnational data
Romania,Alba,RO121,2021-31,7.71893207,13,323879,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-15,NA,109,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-16,33.78378378,78,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-17,28.72524931,81,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-18,30.89319266,90,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-19,26.91862986,59,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-20,20.05347594,52,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-21,21.4987715,67,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-22,22.76340512,59,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-23,34.86775546,134,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-24,53.29527388,161,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-25,64.13499061,194,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-26,80.57522763,252,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-27,89.96964879,246,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-28,104.6032664,333,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-29,123.0307848,348,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-30,154.8272872,509,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-31,162.2344269,389,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-32,140.3743316,388,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-33,127.7279954,319,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-34,112.7330539,305,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-35,103.6999566,269,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-36,112.37173,353,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-37,117.2496025,296,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-38,109.6618008,311,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-39,146.1555138,498,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-40,161.873103,398,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-41,180.3006215,600,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-42,295.7436046,1037,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-43,369.8150022,1010,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-44,364.3951438,1007,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-45,561.1360023,2099,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-46,823.276485,2458,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-47,921.3759214,2642,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-48,824.1797948,1920,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-49,647.8537361,1666,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-50,569.4464518,1486,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-51,556.2581298,1593,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-52,441.1764706,849,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2020-53,305.3186877,841,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-01,334.5859228,1011,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-02,314.3517849,729,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-03,274.2448331,789,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-04,279.4840295,758,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-05,264.66975,707,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-06,278.0387339,832,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-07,300.2601532,830,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-08,351.5681457,1116,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-09,422.9296141,1225,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-10,517.5964735,1640,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-11,597.2683914,1666,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-12,602.1462639,1667,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-13,575.7696199,1520,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-14,479.476803,1134,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-15,348.1355687,793,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-16,233.9572193,502,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-17,152.2980199,341,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-18,116.7076167,305,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-19,87.25971961,178,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-20,53.47593583,118,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-21,37.57768464,90,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-22,22.76340512,36,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-23,9.75574505,18,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-24,3.974562798,4,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-25,1.625957508,5,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-26,1.987281399,6,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-27,1.264633618,1,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-28,1.083971672,5,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-29,2.167943344,7,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-30,4.155224743,16,553520,Epidemic intelligence subnational data
Romania,Brasov,RO122,2021-31,8.129787542,29,553520,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-15,NA,66,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-16,55.09368408,45,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-17,27.29867229,10,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-18,18.36456136,27,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-19,21.83893783,17,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-20,11.91214791,7,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-21,3.97071597,1,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-22,0.496339496,0,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-23,NA,NA,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-24,NA,25,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-25,22.83161683,21,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-26,18.86090086,17,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-27,16.37920338,16,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-28,22.33527733,29,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-29,36.72912272,45,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-30,35.73644373,27,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-31,46.15957315,66,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-32,66.013153,67,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-33,81.39967738,97,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-34,85.37039335,75,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-35,68.99118997,64,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-36,96.28986227,130,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-37,107.7056707,87,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-38,90.33378831,95,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-39,121.1068371,149,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-40,128.05559,109,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-41,140.9604169,175,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-42,218.3893783,265,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-43,262.5635935,264,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-44,283.9061918,308,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-45,410.4727634,519,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-46,498.8211937,486,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-47,478.9676138,479,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-48,420.8958928,369,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-49,306.7378087,249,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-50,229.3088473,213,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-51,198.039459,186,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-52,142.4494354,101,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2020-53,107.2093312,115,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2021-01,155.8506018,199,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2021-02,154.8579228,113,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2021-03,101.7495967,92,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2021-04,98.77155975,107,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2021-05,96.78620176,88,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2021-06,89.34110932,92,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2021-07,94.30450428,98,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2021-08,108.2020102,120,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2021-09,129.5446085,141,201475,Epidemic intelligence subnational data
Romania,Covasna,RO123,2021-10,156.3469413,174,201475,Epidemic intelligence subnational data
